경기번호,팀명,경기날짜,결과,No.,이름,출전세트_1set,출전세트_2set,출전세트_3set,출전세트_4set,출전세트_5set,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실
331,현대건설,2021-01-22,0,15,황민경 (L),O,O,O,O,,6,18,6,2,2,33.33,12.0,11,4,2,2,36.36,12.36,1,0,0,0,0.0,14.29,1,0,0,0,0.0,100.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,2,0,0,40.0,31.25,17,0,5,0.0,18.09,18,15,3,0,3.75,18.18,9,1,0,0.25,5.52,25,11,1,40.0,26.04,6,0,3,2,0,0.0,7.59,1,0,7
331,현대건설,2021-01-22,0,4,황연주 (R),,,3,3,,1,2,1,0,0,50.0,1.33,1,1,0,0,100.0,1.12,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0,0.0,6.25,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,4,0,2,2,0,0.0,5.06,1,0,0
331,현대건설,2021-01-22,0,3,김다인 (S),O,O,O,O,,0,1,0,0,0,0.0,0.67,1,0,0,0,0.0,1.12,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,12,0,2,0.0,12.77,15,11,4,0,2.75,15.15,116,55,0,13.75,71.17,1,0,0,0.0,1.04,8,0,6,2,0,0.0,10.13,1,0,2
331,현대건설,2021-01-22,0,8,김연견 (Li),LI,LI,LI,LI,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,20,17,3,0,4.25,20.2,8,3,1,0.75,4.91,22,10,1,40.91,22.92,0,0,0,0,0,0.0,0.0,0,0,1
331,현대건설,2021-01-22,0,11,김주하 (L),17,17,17,17,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0,0.0,2.13,5,4,1,0,1.0,5.05,4,1,0,0.25,2.45,6,2,0,33.33,6.25,0,0,0,0,0,0.0,0.0,0,0,0
331,현대건설,2021-01-22,0,6,이나연 (S),,,10,10,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0,0.0,2.13,1,1,0,0,0.5,1.01,11,4,0,2.0,6.75,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
331,현대건설,2021-01-22,0,20,전하리 (L),13,13,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0,0.0,2.13,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
331,현대건설,2021-01-22,0,18,한미르 (L),,14,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0.0,1.06,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
332,한국도로공사,2021-01-23,1,11,켈시 (R),O,O,O,,,22,41,20,0,3,48.78,35.65,28,11,0,3,39.29,43.75,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,7,0,0,87.5,66.67,0,0,0,0,0.0,0.0,5,2,0,0,40.0,20.83,15,0,3,0.0,20.55,4,4,0,0,1.33,5.33,1,0,0,0.0,0.91,1,0,1,0.0,2.04,10,2,3,3,0,0.67,20.41,1,0,6
332,한국도로공사,2021-01-23,1,9,박정아 (L),O,O,O,,,13,38,13,1,0,34.21,33.04,17,6,1,0,35.29,26.56,1,1,0,0,100.0,25.0,0,0,0,0,0.0,0.0,4,1,0,0,25.0,33.33,0,0,0,0,0.0,0.0,16,5,0,0,31.25,66.67,11,0,1,0.0,15.07,4,3,1,0,1.0,5.33,2,0,0,0.0,1.82,3,1,0,33.33,6.12,11,0,6,3,0,0.0,22.45,1,0,1
332,한국도로공사,2021-01-23,1,10,배유나 (C),O,O,O,,,9,12,8,0,0,66.67,10.43,7,4,0,0,57.14,10.94,1,1,0,0,100.0,25.0,1,0,0,0,0.0,25.0,0,0,0,0,0.0,0.0,3,3,0,0,100.0,42.86,0,0,0,0,0.0,0.0,10,0,0,0.0,13.7,6,6,0,0,2.0,8.0,2,0,0,0.0,1.82,0,0,0,0.0,0.0,7,1,2,4,0,0.33,14.29,1,0,0
332,한국도로공사,2021-01-23,1,13,정대영 (C),O,O,O,,,8,15,6,0,0,40.0,13.04,7,1,0,0,14.29,10.94,1,1,0,0,100.0,25.0,3,2,0,0,66.67,75.0,0,0,0,0,0.0,0.0,4,2,0,0,50.0,57.14,0,0,0,0,0.0,0.0,8,0,1,0.0,10.96,3,2,1,0,0.67,4.0,1,0,0,0.0,0.91,1,0,0,0.0,2.04,11,2,3,3,0,0.67,22.45,1,0,1
332,한국도로공사,2021-01-23,1,12,문정원 (R),O,O,O,,,3,7,1,2,0,14.29,6.09,5,0,2,0,0.0,7.81,1,0,0,0,0.0,25.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,1,0,0,100.0,4.17,15,1,1,0.33,20.55,17,16,1,0,5.33,22.67,1,0,0,0.0,0.91,20,8,0,40.0,40.82,2,1,1,0,0,0.33,4.08,0,0,1
332,한국도로공사,2021-01-23,1,6,이고은 (S),O,O,O,,,1,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,1,1,0.33,12.33,15,13,2,0,4.33,20.0,86,37,0,12.33,78.18,1,0,0,0.0,2.04,4,0,4,0,0,0.0,8.16,1,0,1
332,한국도로공사,2021-01-23,1,4,전새얀 (L),12,12,12,,,0,2,0,0,0,0.0,1.74,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0,0,0.0,8.33,0,0,0,0.0,0.0,2,1,1,0,0.33,2.67,0,0,0,0.0,0.0,6,3,0,50.0,12.24,2,0,1,0,0,0.0,4.08,0,0,0
332,한국도로공사,2021-01-23,1,15,박혜미 (L),,,11,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0.0,1.37,1,0,1,0,0.0,1.33,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
332,한국도로공사,2021-01-23,1,3,안예림 (S),,6,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,0,1,0,0.0,2.04,0,0,0
332,한국도로공사,2021-01-23,1,17,우수민 (L),13,10,10,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,0,0,0.0,5.48,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
332,한국도로공사,2021-01-23,1,8,임명옥 (Li),LI,LI,LI,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,23,21,2,0,7.0,30.67,17,6,0,2.0,15.45,17,8,0,47.06,34.69,0,0,0,0,0,0.0,0.0,0,0,0
332,한국도로공사,2021-01-23,1,7,하혜진 (C),6,,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,0,1,0,0.0,2.04,0,0,0
332,IBK기업은행,2021-01-23,0,7,라자레바 (R),O,O,O,,,23,52,21,4,5,40.38,46.02,23,10,1,2,43.48,36.51,3,2,1,0,66.67,60.0,0,0,0,0,0.0,0.0,25,9,2,3,36.0,96.15,0,0,0,0,0.0,0.0,1,0,0,0,0.0,16.67,10,1,2,0.33,18.18,13,13,0,0,4.33,15.85,3,0,0,0.0,2.48,0,0,0,0.0,0.0,8,1,3,3,0,0.33,17.02,0,0,7
332,IBK기업은행,2021-01-23,0,10,김주향 (L),O,O,O,,,10,23,8,0,3,34.78,20.35,18,6,0,3,33.33,28.57,1,0,0,0,0.0,20.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,2,0,0,50.0,66.67,8,0,0,0.0,14.55,18,15,3,0,5.0,21.95,2,1,0,0.33,1.65,21,7,0,33.33,31.82,8,2,4,1,0,0.67,17.02,0,0,3
332,IBK기업은행,2021-01-23,0,11,김수지 (C),O,O,O,,,4,9,4,0,0,44.44,7.96,2,1,0,0,50.0,3.17,0,0,0,0,0.0,0.0,4,1,0,0,25.0,80.0,0,0,0,0,0.0,0.0,3,2,0,0,66.67,37.5,0,0,0,0,0.0,0.0,10,0,1,0.0,18.18,6,4,2,0,1.33,7.32,6,1,0,0.33,4.96,0,0,0,0.0,0.0,12,0,8,1,0,0.0,25.53,1,0,1
332,IBK기업은행,2021-01-23,0,4,김희진 (C),O,O,O,,,3,8,3,1,1,37.5,7.08,2,0,0,1,0.0,3.17,0,0,0,0,0.0,0.0,1,0,0,0,0.0,20.0,0,0,0,0,0.0,0.0,5,3,1,0,60.0,62.5,0,0,0,0,0.0,0.0,7,0,0,0.0,12.73,5,5,0,0,1.67,6.1,3,0,0,0.0,2.48,1,0,0,0.0,1.52,6,0,1,3,0,0.0,12.77,1,0,1
332,IBK기업은행,2021-01-23,0,19,표승주 (L),,1,O,,,2,10,2,1,1,20.0,8.85,10,2,1,1,20.0,15.87,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,0,0,0.0,7.27,8,5,3,0,2.5,9.76,1,0,0,0.0,0.83,15,7,2,33.33,22.73,1,0,0,1,0,0.0,2.13,0,0,1
332,IBK기업은행,2021-01-23,0,1,육서영 (L),O,O,7,,,1,9,1,0,1,11.11,7.96,6,1,0,0,16.67,9.52,1,0,0,0,0.0,20.0,0,0,0,0,0.0,0.0,1,0,0,1,0.0,3.85,0,0,0,0,0.0,0.0,1,0,0,0,0.0,16.67,6,0,2,0.0,10.91,4,3,1,0,1.0,4.88,3,0,0,0.0,2.48,16,7,0,43.75,24.24,2,0,0,1,0,0.0,4.26,0,0,3
332,IBK기업은행,2021-01-23,0,14,조송화 (S),O,O,O,,,0,2,0,0,1,0.0,1.77,2,0,0,1,0.0,3.17,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,0,1,0.0,14.55,7,6,1,0,2.0,8.54,93,35,1,11.67,76.86,0,0,0,0.0,0.0,10,0,6,3,0,0.0,21.28,0,0,3
332,IBK기업은행,2021-01-23,0,15,김현정 (C),14,,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
332,IBK기업은행,2021-01-23,0,3,신연경 (Li),LI,LI,LI,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,20,15,5,0,5.0,24.39,10,2,0,0.67,8.26,12,4,0,33.33,18.18,0,0,0,0,0,0.0,0.0,0,0,0
332,IBK기업은행,2021-01-23,0,17,한지현 (L),1,,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0,0.0,3.64,1,1,0,0,1.0,1.22,0,0,0,0.0,0.0,1,0,0,0.0,1.52,0,0,0,0,0,0.0,0.0,0,0,0
333,흥국생명,2021-01-26,1,17,이재영 (L),O,O,O,O,,29,57,25,4,4,43.86,41.01,38,15,4,4,39.47,48.1,6,3,0,0,50.0,37.5,0,0,0,0,0.0,0.0,1,0,0,0,0.0,33.33,0,0,0,0,0.0,0.0,12,7,0,0,58.33,38.71,17,3,2,0.75,17.53,21,18,3,0,4.5,24.14,1,0,0,0.0,0.7,37,24,0,64.86,44.58,9,1,5,2,0,0.25,13.24,1,0,6
333,흥국생명,2021-01-26,1,10,김연경 (L),O,O,O,O,,21,40,19,1,3,47.5,28.78,25,11,0,2,44.0,31.65,7,3,1,0,42.86,43.75,0,0,0,0,0.0,0.0,2,0,0,1,0.0,66.67,0,0,0,0,0.0,0.0,6,5,0,0,83.33,19.35,12,0,2,0.0,12.37,13,11,2,0,2.75,14.94,3,1,0,0.25,2.11,17,9,0,52.94,20.48,6,2,0,3,0,0.5,8.82,1,0,5
333,흥국생명,2021-01-26,1,19,김미연 (L),O,O,O,O,,13,26,10,1,1,38.46,18.71,11,3,1,0,27.27,13.92,2,1,0,0,50.0,12.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,13,6,0,1,46.15,41.94,18,0,1,0.0,18.56,9,8,1,0,2.0,10.34,8,6,0,1.5,5.63,4,1,0,25.0,4.82,8,3,3,2,0,0.75,11.76,0,0,2
333,흥국생명,2021-01-26,1,11,이다영 (S),O,O,O,O,,8,3,2,0,1,66.67,2.16,3,2,0,1,66.67,3.8,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,13,0,0,0.0,13.4,11,9,2,0,2.25,12.64,119,47,1,11.75,83.8,0,0,0,0.0,0.0,15,6,1,2,0,1.5,22.06,1,0,2
333,흥국생명,2021-01-26,1,15,김채연 (C),4,O,O,O,,5,10,5,1,1,50.0,7.19,2,2,0,0,100.0,2.53,1,1,0,0,100.0,6.25,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,2,1,1,28.57,77.78,0,0,0,0,0.0,0.0,14,0,0,0.0,14.43,2,1,1,0,0.25,2.3,0,0,0,0.0,0.0,2,0,0,0.0,2.41,12,0,4,8,0,0.0,17.65,2,0,1
333,흥국생명,2021-01-26,1,13,김세영 (C),O,O,O,O,,3,2,0,0,1,0.0,1.44,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0.0,22.22,0,0,0,0,0.0,0.0,14,1,0,0.25,14.43,6,6,0,0,1.5,6.9,2,1,0,0.25,1.41,0,0,0,0.0,0.0,11,2,3,5,0,0.5,16.18,3,0,1
333,흥국생명,2021-01-26,1,4,이주아 (C),O,,,15,,1,1,0,0,0,0.0,0.72,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0,0.0,100.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,0,0,0.0,3.09,2,2,0,0,1.0,2.3,1,0,0,0.0,0.7,2,0,0,0.0,2.41,7,1,2,4,0,0.5,10.29,1,0,0
333,흥국생명,2021-01-26,1,7,김나희 (C),,,,13,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0,0.0,2.06,1,1,0,0,1.0,1.15,1,0,0,0.0,0.7,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1,0,0
333,흥국생명,2021-01-26,1,8,도수빈 (Li),LI,LI,LI,LI,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,18,14,4,0,3.5,20.69,7,2,0,0.5,4.93,21,6,0,28.57,25.3,0,0,0,0,0,0.0,0.0,0,0,0
333,흥국생명,2021-01-26,1,5,박상미 (Li),LI,LI,LI,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,4,2,2,0,0.67,4.6,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
333,흥국생명,2021-01-26,1,14,박현주 (L),13,15,13,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,0,0,0.0,4.12,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
333,흥국생명,2021-01-26,1,20,브루나 (R),,,,19,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
333,GS칼텍스,2021-01-26,0,13,러츠 (R),O,O,O,O,,37,68,34,5,6,50.0,45.95,33,15,2,3,45.45,44.0,2,0,1,0,0.0,66.67,0,0,0,0,0.0,0.0,21,12,2,2,57.14,100.0,0,0,0,0,0.0,0.0,12,7,0,1,58.33,30.0,14,0,1,0.0,15.73,13,9,4,0,2.25,14.44,1,0,0,0.0,0.7,0,0,0,0.0,0.0,20,3,7,6,1,0.75,35.71,0,0,8
333,GS칼텍스,2021-01-26,0,19,유서연 (R),O,O,O,1,,12,27,12,5,1,44.44,18.24,12,4,1,1,33.33,16.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,15,8,4,0,53.33,37.5,11,0,1,0.0,12.36,15,11,4,0,2.75,16.67,6,2,1,0.5,4.2,32,12,1,34.38,34.78,3,0,2,1,0,0.0,5.36,0,0,3
333,GS칼텍스,2021-01-26,0,1,이소영 (L),O,O,O,O,,11,25,10,4,0,40.0,16.89,13,7,1,0,53.85,17.33,1,0,0,0,0.0,33.33,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,11,3,3,0,27.27,27.5,11,0,4,0.0,12.36,9,7,2,0,1.75,10.0,3,1,0,0.25,2.1,16,12,0,75.0,17.39,6,1,2,2,0,0.25,10.71,0,0,4
333,GS칼텍스,2021-01-26,0,16,김유리 (C),O,O,O,O,,5,14,4,0,1,28.57,9.46,6,1,0,0,16.67,8.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,3,0,1,37.5,88.89,0,0,0,0,0.0,0.0,11,0,0,0.0,12.36,5,4,1,0,1.0,5.56,1,1,0,0.25,0.7,0,0,0,0.0,0.0,9,1,5,2,0,0.25,16.07,3,0,1
333,GS칼텍스,2021-01-26,0,11,박혜민 (L),,,19,O,,3,8,2,1,0,25.0,5.41,7,2,1,0,28.57,9.33,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0,0.0,2.5,8,0,0,0.0,8.99,12,8,4,0,4.0,13.33,1,0,0,0.0,0.7,22,13,0,59.09,23.91,3,1,0,1,0,0.5,5.36,0,0,0
333,GS칼텍스,2021-01-26,0,17,문지윤 (R),,15,,15,,2,1,1,0,0,100.0,0.68,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,1,0,0,100.0,2.5,2,0,0,0.0,2.25,1,1,0,0,0.5,1.11,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,0,0,0.5,1.79,0,0,0
333,GS칼텍스,2021-01-26,0,15,문명화 (C),O,O,O,O,,1,4,1,0,0,25.0,2.7,3,1,0,0,33.33,4.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0,0.0,11.11,0,0,0,0,0.0,0.0,14,0,0,0.0,15.73,5,2,3,0,0.5,5.56,0,0,0,0.0,0.0,1,0,0,0.0,1.09,7,0,1,4,0,0.0,12.5,2,0,0
333,GS칼텍스,2021-01-26,0,6,이원정 (S),,,7,7,,0,1,0,0,0,0.0,0.68,1,0,0,0,0.0,1.33,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,0,0,0.0,5.62,6,6,0,0,3.0,6.67,38,17,0,8.5,26.57,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
333,GS칼텍스,2021-01-26,0,8,김해빈 (L),16,16,15,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,0,0,0.0,4.49,1,0,1,0,0.0,1.11,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
333,GS칼텍스,2021-01-26,0,7,안혜진 (S),O,O,O,O,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,0,0,0.0,7.87,6,5,1,0,1.25,6.67,84,38,2,9.5,58.74,0,0,0,0.0,0.0,7,0,4,1,0,0.0,12.5,2,0,2
333,GS칼텍스,2021-01-26,0,2,이현 (S),15,,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0,0.0,2.25,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
333,GS칼텍스,2021-01-26,0,4,한다혜 (Li),LI,LI,LI,LI,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,6,4,2,0,1.0,6.67,2,0,0,0.0,1.4,21,8,3,23.81,22.83,0,0,0,0,0,0.0,0.0,0,0,0
333,GS칼텍스,2021-01-26,0,12,한수진 (Li),LI,LI,LI,LI,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,11,8,3,0,2.0,12.22,7,0,0,0.0,4.9,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
334,한국도로공사,2021-01-27,1,11,켈시 (R),O,O,O,,,21,55,21,1,6,38.18,41.67,33,11,1,2,33.33,42.31,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,20,8,0,4,40.0,95.24,0,0,0,0,0.0,0.0,2,2,0,0,100.0,12.5,12,0,3,0.0,16.0,9,7,1,1,2.33,10.34,1,0,0,0.0,0.78,0,0,0,0.0,0.0,5,0,3,2,0,0.0,8.47,3,0,10
334,한국도로공사,2021-01-27,1,9,박정아 (L),O,O,O,,,17,38,14,2,4,36.84,28.79,25,9,2,3,36.0,32.05,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,1,0,0,100.0,4.76,0,0,0,0,0.0,0.0,12,4,0,1,33.33,75.0,16,0,1,0.0,21.33,9,8,1,0,2.67,10.34,3,0,1,0.0,2.33,2,0,0,0.0,3.17,9,3,4,0,0,1.0,15.25,1,0,6
